predictions,actuals,location
from,from,data/words/c03/c03-094b/c03-094b-06-02.png
a,"""",data/words/p03/p03-047/p03-047-00-03.png
cont,compromise,data/words/k04/k04-079/k04-079-03-00.png
.,.,data/words/r03/r03-056/r03-056-07-05.png
the,the,data/words/c03/c03-003e/c03-003e-03-05.png
you,you,data/words/f03/f03-182/f03-182-01-08.png
breating,breathing,data/words/c06/c06-128/c06-128-05-06.png
with,with,data/words/a01/a01-014x/a01-014x-08-07.png
of,of,data/words/l01/l01-187/l01-187-01-08.png
ne,neck,data/words/m01/m01-049/m01-049-04-06.png
baken,between,data/words/d01/d01-060/d01-060-00-05.png
fives,lives,data/words/c04/c04-013/c04-013-00-08.png
that,first,data/words/p03/p03-135/p03-135-02-01.png
",",",",data/words/m04/m04-019/m04-019-02-02.png
herself,herself,data/words/g07/g07-038/g07-038-08-02.png
a,a,data/words/f04/f04-057/f04-057-02-09.png
been,been,data/words/m01/m01-022/m01-022-01-05.png
smuth,smooth,data/words/a02/a02-000/a02-000-03-04.png
the,be,data/words/e06/e06-070/e06-070-09-04.png
",",I,data/words/g06/g06-026c/g06-026c-00-10.png
Dai,Dai,data/words/m04/m04-019/m04-019-02-14.png
Pies,Piers,data/words/n02/n02-000/n02-000-04-05.png
an,on,data/words/a01/a01-014/a01-014-08-04.png
on,on,data/words/e04/e04-022/e04-022-02-06.png
of,of,data/words/g01/g01-027/g01-027-01-01.png
tables,CHARLES,data/words/c04/c04-110/c04-110-03-01.png
the,the,data/words/r02/r02-078/r02-078-05-05.png
into,who,data/words/g06/g06-045l/g06-045l-05-01.png
all,evil,data/words/c01/c01-066/c01-066-00-01.png
this,this,data/words/a04/a04-010/a04-010-05-07.png
whether,whether,data/words/f04/f04-071/f04-071-03-06.png
surface,surface,data/words/j06/j06-005/j06-005-08-02.png
been,been,data/words/f04/f04-020/f04-020-02-04.png
prays,prays,data/words/c02/c02-017/c02-017-02-05.png
We,we,data/words/c03/c03-087e/c03-087e-06-04.png
at,at,data/words/g06/g06-050k/g06-050k-01-01.png
been,been,data/words/g07/g07-014b/g07-014b-02-04.png
delign,design,data/words/e02/e02-100/e02-100-01-01.png
col,colleagues,data/words/d01/d01-049/d01-049-01-09.png
do,done,data/words/e07/e07-098/e07-098-02-07.png
much,much,data/words/c02/c02-056/c02-056-04-08.png
could,could,data/words/g07/g07-030/g07-030-07-01.png
the,the,data/words/a01/a01-091/a01-091-03-03.png
regard,regard,data/words/d06/d06-030/d06-030-00-06.png
a,a,data/words/e04/e04-079/e04-079-03-00.png
then,Hemel,data/words/h07/h07-063a/h07-063a-07-02.png
the,the,data/words/d05/d05-013/d05-013-02-03.png
and,and,data/words/h07/h07-030/h07-030-06-02.png
aged,aged,data/words/g06/g06-045a/g06-045a-06-07.png
feels,feels,data/words/c03/c03-096c/c03-096c-01-08.png
.,.,data/words/e06/e06-015/e06-015-02-04.png
mirino,minor,data/words/b04/b04-107/b04-107-07-07.png
the,when,data/words/n02/n02-037/n02-037-01-05.png
type,type,data/words/r03/r03-065/r03-065-03-09.png
search,search,data/words/n04/n04-048/n04-048-05-02.png
plans,plans,data/words/a01/a01-020x/a01-020x-04-00.png
other,other,data/words/b05/b05-083/b05-083-00-02.png
around,around,data/words/c03/c03-087c/c03-087c-03-03.png
trom,transom,data/words/e04/e04-114/e04-114-07-03.png
the,the,data/words/d04/d04-071/d04-071-01-07.png
 Washington,Washington,data/words/a01/a01-063u/a01-063u-04-07.png
tied,tired,data/words/g06/g06-011k/g06-011k-04-09.png
as,as,data/words/j06/j06-014/j06-014-08-00.png
the,me,data/words/p03/p03-121/p03-121-04-02.png
there,where,data/words/d06/d06-015/d06-015-04-04.png
military,Ministry,data/words/h07/h07-066a/h07-066a-00-04.png
in,in,data/words/c02/c02-003/c02-003-02-05.png
modified,unconditional,data/words/a04/a04-006/a04-006-02-07.png
",",.,data/words/g06/g06-031g/g06-031g-06-11.png
the,He,data/words/c04/c04-116/c04-116-02-20.png
position,position,data/words/e01/e01-081/e01-081-02-06.png
the,the,data/words/g06/g06-031i/g06-031i-03-05.png
place,phrase,data/words/k01/k01-051/k01-051-00-06.png
shilling,shilling,data/words/e04/e04-062/e04-062-08-00.png
Harry,Harry,data/words/l04/l04-020/l04-020-03-06.png
tight,right,data/words/l01/l01-111/l01-111-02-07.png
Now,now,data/words/g07/g07-065/g07-065-03-01.png
it,it,data/words/a06/a06-025/a06-025-06-08.png
.,.,data/words/c03/c03-003f/c03-003f-05-08.png
a,a,data/words/l04/l04-098/l04-098-01-06.png
Service,Services,data/words/a05/a05-000/a05-000-05-06.png
fmed,filmed,data/words/c03/c03-003f/c03-003f-00-04.png
which,sections,data/words/b06/b06-059/b06-059-02-02.png
sh,small,data/words/k04/k04-163/k04-163-06-09.png
.,",",data/words/e01/e01-102/e01-102-05-01.png
",",",",data/words/b04/b04-075/b04-075-04-09.png
patient,patient,data/words/g06/g06-050n/g06-050n-04-00.png
the,the,data/words/k02/k02-076/k02-076-07-08.png
then,themselves,data/words/b05/b05-083/b05-083-06-00.png
far,force,data/words/b06/b06-004/b06-004-07-01.png
a,a,data/words/g06/g06-037b/g06-037b-00-09.png
had,had,data/words/g07/g07-071a/g07-071a-04-07.png
with,with,data/words/f07/f07-036/f07-036-04-03.png
did,"""d""",data/words/k07/k07-141/k07-141-05-08.png
(,",",data/words/g03/g03-000/g03-000-08-01.png
.,",",data/words/n02/n02-016/n02-016-04-01.png
Table,Table,data/words/h04/h04-021/h04-021-04-10.png
dish,dish,data/words/f07/f07-024a/f07-024a-02-08.png
.,",",data/words/n02/n02-154/n02-154-01-02.png
have,"""ve""",data/words/n04/n04-190/n04-190-04-01.png
the,the,data/words/h07/h07-051b/h07-051b-08-05.png
that,Thank,data/words/m04/m04-231/m04-231-02-05.png
all,news,data/words/d06/d06-041/d06-041-04-03.png
and,and,data/words/h07/h07-017/h07-017-06-03.png
rhigh,migration,data/words/j06/j06-018/j06-018-10-02.png
that,that,data/words/g06/g06-045a/g06-045a-04-07.png
until,will,data/words/b02/b02-097/b02-097-02-04.png
he,"""ve""",data/words/n06/n06-092/n06-092-00-10.png
lired,lived,data/words/g07/g07-044/g07-044-04-08.png
had,afraid,data/words/k03/k03-138/k03-138-02-02.png
of,of,data/words/f04/f04-028/f04-028-04-07.png
Sir,sir,data/words/m04/m04-180/m04-180-05-03.png
case,case,data/words/d01/d01-049/d01-049-01-00.png
was,was,data/words/c06/c06-027/c06-027-03-03.png
had,had,data/words/k03/k03-117/k03-117-01-02.png
stppedpped,stopped,data/words/r06/r06-062/r06-062-03-00.png
if,in,data/words/d01/d01-080/d01-080-01-07.png
the,the,data/words/b06/b06-087/b06-087-05-04.png
the,tea,data/words/g04/g04-003/g04-003-03-04.png
erer,exchanges,data/words/a03/a03-006/a03-006-05-06.png
18,1834,data/words/g06/g06-047r/g06-047r-06-05.png
the,the,data/words/c03/c03-096e/c03-096e-03-05.png
type,type,data/words/k07/k07-085/k07-085-00-06.png
 Raphael,Raphael,data/words/r06/r06-041/r06-041-05-00.png
of,of,data/words/k04/k04-163/k04-163-06-07.png
this,Mr.,data/words/a06/a06-095/a06-095-00-00.png
the,to,data/words/b04/b04-047/b04-047-00-11.png
and,and,data/words/p03/p03-012/p03-012-04-00.png
teach,return,data/words/g06/g06-101/g06-101-01-03.png
been,Clean,data/words/e04/e04-114/e04-114-00-00.png
and,gral,data/words/c03/c03-007f/c03-007f-08-00.png
Napp,Naples,data/words/g06/g06-011h/g06-011h-00-10.png
good,good,data/words/g07/g07-018a/g07-018a-07-05.png
the,He,data/words/g06/g06-050g/g06-050g-02-08.png
days,days,data/words/a02/a02-012/a02-012-04-01.png
in,in,data/words/m04/m04-024/m04-024-04-08.png
Now,now,data/words/l07/l07-080/l07-080-02-02.png
a,a,data/words/g06/g06-011j/g06-011j-09-02.png
the,he,data/words/g06/g06-050g/g06-050g-01-13.png
well,energy,data/words/d06/d06-076/d06-076-01-08.png
We,we,data/words/c03/c03-081a/c03-081a-02-03.png
drew,drew,data/words/p02/p02-090/p02-090-01-02.png
N,"""Nigels""",data/words/p03/p03-185/p03-185-06-06.png
green,given,data/words/b03/b03-087/b03-087-00-06.png
if,it,data/words/h07/h07-078a/h07-078a-07-02.png
about,about,data/words/n04/n04-015/n04-015-04-11.png
a,a,data/words/l01/l01-173/l01-173-02-08.png
things,strange,data/words/n06/n06-092/n06-092-03-05.png
"""",",",data/words/a06/a06-100/a06-100-06-02.png
are,Clive,data/words/l07/l07-135/l07-135-00-07.png
regjoin,rejoin,data/words/k04/k04-033/k04-033-06-04.png
.,.,data/words/b03/b03-087/b03-087-05-06.png
.,.,data/words/a02/a02-120/a02-120-04-06.png
.,.,data/words/b04/b04-054/b04-054-00-07.png
of,of,data/words/j04/j04-103/j04-103-04-02.png
and,and,data/words/g06/g06-018g/g06-018g-05-01.png
the,he,data/words/b05/b05-058/b05-058-03-06.png
the,the,data/words/m02/m02-087/m02-087-02-07.png
was,was,data/words/l04/l04-179/l04-179-01-08.png
had,hot,data/words/f07/f07-021b/f07-021b-02-09.png
there,there,data/words/g06/g06-018k/g06-018k-05-07.png
which,which,data/words/a04/a04-050/a04-050-03-04.png
has,has,data/words/g06/g06-042b/g06-042b-01-08.png
.,.,data/words/a02/a02-053/a02-053-07-07.png
then,then,data/words/f07/f07-021b/f07-021b-07-09.png
the,the,data/words/h07/h07-037/h07-037-02-03.png
We,We,data/words/k02/k02-102/k02-102-05-08.png
the,the,data/words/j01/j01-070/j01-070-03-02.png
biller,killer,data/words/f04/f04-007/f04-007-06-08.png
occparational,occupational,data/words/f02/f02-076/f02-076-02-10.png
.,",",data/words/b06/b06-090/b06-090-02-03.png
this,this,data/words/g06/g06-026b/g06-026b-05-00.png
a,a,data/words/p03/p03-027/p03-027-03-04.png
will,will,data/words/g06/g06-031r/g06-031r-04-00.png
seacle,Senate,data/words/a01/a01-049x/a01-049x-04-03.png
tigh,Jack,data/words/b04/b04-147/b04-147-02-09.png
long,long,data/words/e01/e01-119/e01-119-00-08.png
the,the,data/words/h02/h02-017/h02-017-04-02.png
new,new,data/words/c02/c02-003/c02-003-08-00.png
by,by,data/words/g01/g01-083/g01-083-09-01.png
d,called,data/words/n06/n06-194/n06-194-01-00.png
the,the,data/words/g06/g06-045h/g06-045h-06-06.png
had,hold,data/words/b01/b01-049/b01-049-03-02.png
ey,eyes,data/words/m01/m01-000/m01-000-03-00.png
meeting,meeting,data/words/n06/n06-175/n06-175-01-05.png
in,in,data/words/a06/a06-000/a06-000-04-01.png
a,a,data/words/f07/f07-046a/f07-046a-02-01.png
",","""""",data/words/g06/g06-011a/g06-011a-03-02.png
But,But,data/words/g01/g01-034/g01-034-06-03.png
the,be,data/words/b01/b01-089/b01-089-07-09.png
.,",",data/words/m04/m04-072/m04-072-04-01.png
result,result,data/words/e06/e06-006/e06-006-03-04.png
for,for,data/words/a04/a04-019/a04-019-01-06.png
forth,JOHN,data/words/b04/b04-202/b04-202-05-00.png
alone,alone,data/words/m02/m02-048/m02-048-07-01.png
doday,holidays,data/words/g04/g04-017/g04-017-03-10.png
app,aspects,data/words/c02/c02-049/c02-049-05-01.png
it,itself,data/words/f04/f04-049/f04-049-01-10.png
of,of,data/words/g02/g02-062/g02-062-08-08.png
the,An,data/words/n06/n06-128/n06-128-00-00.png
erough,enough,data/words/c04/c04-050/c04-050-06-02.png
growing,growing,data/words/b01/b01-044/b01-044-02-08.png
When,when,data/words/e06/e06-037/e06-037-05-00.png
been,been,data/words/g06/g06-042j/g06-042j-05-05.png
arily,army,data/words/b04/b04-162/b04-162-03-06.png
is,is,data/words/h07/h07-080/h07-080-00-01.png
.,.,data/words/m01/m01-022/m01-022-05-03.png
.,!,data/words/l04/l04-093/l04-093-02-05.png
America,Answering,data/words/a01/a01-113/a01-113-04-02.png
likely,lively,data/words/g06/g06-011r/g06-011r-05-00.png
the,mean,data/words/p02/p02-127/p02-127-03-09.png
deared,damned,data/words/n02/n02-045/n02-045-04-08.png
had,had,data/words/g06/g06-101/g06-101-02-00.png
aware,aware,data/words/e06/e06-049/e06-049-04-00.png
.,.,data/words/b01/b01-023/b01-023-06-03.png
her,her,data/words/k07/k07-134/k07-134-06-06.png
to,to,data/words/a06/a06-147/a06-147-04-09.png
years,years,data/words/g04/g04-077/g04-077-04-00.png
becorse,because,data/words/b01/b01-118/b01-118-07-00.png
the,the,data/words/r06/r06-041/r06-041-04-00.png
four,four,data/words/r03/r03-090/r03-090-04-03.png
the,#,data/words/a05/a05-029/a05-029-05-01.png
America,Alastair,data/words/n01/n01-000/n01-000-00-00.png
st,stood,data/words/m03/m03-118/m03-118-05-05.png
the,he,data/words/m02/m02-048/m02-048-07-08.png
the,in,data/words/f03/f03-169/f03-169-05-06.png
with,with,data/words/k04/k04-017/k04-017-05-03.png
often,often,data/words/e07/e07-076/e07-076-02-06.png
at,cut,data/words/e04/e04-091/e04-091-04-00.png
pearson,Pearson,data/words/a03/a03-059/a03-059-01-01.png
over,over,data/words/f07/f07-046b/f07-046b-07-00.png
Inst.,INSTITUTE,data/words/r02/r02-070/r02-070-04-01.png
",","""""",data/words/g06/g06-050m/g06-050m-09-05.png
being,being,data/words/g06/g06-045p/g06-045p-04-02.png
",",",",data/words/a02/a02-057/a02-057-02-06.png
pit,pitiless,data/words/l04/l04-102/l04-102-04-01.png
the,me,data/words/l07/l07-111/l07-111-08-04.png
.,",",data/words/c04/c04-050/c04-050-07-04.png
that,8.11,data/words/d03/d03-112/d03-112-01-09.png
problem,problem,data/words/a02/a02-106/a02-106-05-02.png
was,was,data/words/n04/n04-044/n04-044-02-09.png
ever,eerie,data/words/c04/c04-023/c04-023-03-04.png
deling,adjusting,data/words/l04/l04-026/l04-026-04-05.png
correct,remembering,data/words/l01/l01-195/l01-195-02-05.png
the,tell,data/words/n02/n02-114/n02-114-04-03.png
type,type,data/words/r02/r02-070/r02-070-03-05.png
maledy,malady,data/words/g06/g06-037m/g06-037m-06-05.png
can,you,data/words/f03/f03-174/f03-174-03-00.png
cat,cost,data/words/e07/e07-101/e07-101-01-03.png
When,When,data/words/p01/p01-147/p01-147-07-08.png
the,The,data/words/a02/a02-037/a02-037-00-00.png
the,the,data/words/g06/g06-042f/g06-042f-00-13.png
budperging,budgerigar,data/words/c06/c06-076/c06-076-02-07.png
.,.,data/words/f01/f01-135/f01-135-01-04.png
.,.,data/words/a02/a02-020/a02-020-02-06.png
that,heart,data/words/l07/l07-065/l07-065-02-03.png
be,be,data/words/g06/g06-031r/g06-031r-04-01.png
character,character,data/words/c03/c03-087f/c03-087f-03-04.png
sensable,sensible,data/words/p02/p02-115/p02-115-04-03.png
man,mass,data/words/g06/g06-031f/g06-031f-05-01.png
",",",",data/words/g06/g06-045h/g06-045h-06-05.png
the,the,data/words/d06/d06-063/d06-063-06-03.png
this,this,data/words/g06/g06-026d/g06-026d-03-04.png
allow,allowances,data/words/h04/h04-078/h04-078-01-02.png
then,then,data/words/n06/n06-140/n06-140-01-01.png
mouth,month,data/words/m02/m02-090/m02-090-05-02.png
these,these,data/words/g02/g02-059/g02-059-01-09.png
of,of,data/words/h07/h07-037a/h07-037a-06-08.png
exposition,expansion,data/words/h07/h07-071/h07-071-04-05.png
",",.,data/words/f07/f07-009/f07-009-04-05.png
a,a,data/words/c02/c02-022/c02-022-02-08.png
an,on,data/words/k04/k04-033/k04-033-03-02.png
to,to,data/words/b04/b04-010/b04-010-05-08.png
an,on,data/words/a05/a05-048/a05-048-10-05.png
meet,mentions,data/words/d06/d06-046/d06-046-03-07.png
in,in,data/words/c03/c03-081c/c03-081c-06-04.png
donance,dominance,data/words/b06/b06-053/b06-053-09-02.png
had,had,data/words/l04/l04-005/l04-005-01-09.png
contincontinvious,continuous,data/words/j07/j07-012/j07-012-03-01.png
that,best,data/words/a01/a01-082u/a01-082u-06-02.png
of,of,data/words/g06/g06-047d/g06-047d-03-04.png
 sports,sorts,data/words/p03/p03-012/p03-012-00-04.png
 Rhodes,Rhodesia,data/words/a01/a01-026u/a01-026u-04-00.png
the,time,data/words/k03/k03-144/k03-144-01-06.png
Dcapt,Diaptomus,data/words/j06/j06-014/j06-014-04-03.png
eared,RELAXED,data/words/a04/a04-031/a04-031-00-00.png
a,"""",data/words/r03/r03-035/r03-035-00-00.png
of,of,data/words/b04/b04-034/b04-034-02-03.png
Jump,jump,data/words/c04/c04-017/c04-017-02-07.png
found,found,data/words/g06/g06-050g/g06-050g-03-03.png
the,the,data/words/g03/g03-000/g03-000-01-04.png
a,"""",data/words/a04/a04-019/a04-019-04-10.png
fother,foreigner,data/words/p02/p02-144/p02-144-01-05.png
cat,Cax-,data/words/l01/l01-195/l01-195-03-07.png
st,stalwarts,data/words/b05/b05-050/b05-050-03-03.png
whape,shop,data/words/h07/h07-033/h07-033-02-04.png
over,ones,data/words/k03/k03-144/k03-144-04-08.png
sky,sky,data/words/k04/k04-163/k04-163-07-08.png
which,which,data/words/k03/k03-138/k03-138-05-04.png
intention,intention,data/words/b01/b01-089/b01-089-04-05.png
the,The,data/words/a04/a04-031/a04-031-03-08.png
proapp,proper,data/words/c03/c03-094b/c03-094b-07-01.png
foolish,foolish,data/words/b04/b04-081/b04-081-02-01.png
to,to,data/words/a01/a01-007u/a01-007u-04-02.png
in,in,data/words/g06/g06-037i/g06-037i-03-03.png
a,a,data/words/a01/a01-003/a01-003-00-08.png
had,had,data/words/m02/m02-095/m02-095-08-01.png
talks,banks,data/words/e06/e06-015/e06-015-06-01.png
.,.,data/words/g06/g06-018c/g06-018c-01-10.png
world,sordid,data/words/c03/c03-016d/c03-016d-05-00.png
been,been,data/words/a01/a01-007x/a01-007x-01-02.png
been,man,data/words/l01/l01-187/l01-187-03-04.png
a,can,data/words/m01/m01-110/m01-110-06-04.png
this,his,data/words/k04/k04-054/k04-054-04-06.png
be,be,data/words/d04/d04-005/d04-005-07-01.png
peative,pressing,data/words/n03/n03-103/n03-103-03-07.png
myasteries,mysteries,data/words/e06/e06-037/e06-037-07-02.png
.,.,data/words/f07/f07-032a/f07-032a-05-10.png
When,was,data/words/h04/h04-025/h04-025-04-04.png
and,and,data/words/d01/d01-060/d01-060-01-01.png
modern,modern,data/words/c01/c01-009/c01-009-08-02.png
carical,carnival,data/words/p06/p06-248/p06-248-02-10.png
United,United,data/words/b06/b06-008/b06-008-09-00.png
there,thus,data/words/g03/g03-032/g03-032-04-05.png
friends,friends,data/words/r06/r06-062/r06-062-06-00.png
save,gave,data/words/f07/f07-024b/f07-024b-03-01.png
palppedged,paralysed,data/words/a02/a02-027/a02-027-01-02.png
We,well,data/words/r06/r06-041/r06-041-05-06.png
a,a,data/words/f07/f07-032a/f07-032a-02-04.png
you,you,data/words/n03/n03-082/n03-082-02-01.png
Government,Government,data/words/a01/a01-113/a01-113-06-03.png
regeared,regard,data/words/n02/n02-098/n02-098-02-09.png
at,it,data/words/g06/g06-045d/g06-045d-02-09.png
mean,mean,data/words/n01/n01-036/n01-036-05-04.png
.,.,data/words/b02/b02-097/b02-097-08-03.png
as,as,data/words/j04/j04-053/j04-053-00-07.png
and,and,data/words/f02/f02-038/f02-038-00-03.png
of,of,data/words/g01/g01-045/g01-045-03-03.png
trandy,Fanny,data/words/c03/c03-016e/c03-016e-08-07.png
.,.,data/words/e02/e02-018/e02-018-06-07.png
that,that,data/words/g06/g06-011j/g06-011j-01-05.png
who,also,data/words/r02/r02-003/r02-003-02-10.png
not,not,data/words/c03/c03-003c/c03-003c-00-02.png
adister,administration,data/words/a01/a01-072u/a01-072u-08-03.png
not,not,data/words/m02/m02-109/m02-109-06-02.png
when,when,data/words/e06/e06-010/e06-010-04-05.png
desc,describe,data/words/a06/a06-004/a06-004-03-04.png
me,need,data/words/d07/d07-093/d07-093-01-00.png
an,an,data/words/e01/e01-102/e01-102-00-04.png
of,of,data/words/h02/h02-008/h02-008-03-01.png
.,",",data/words/g07/g07-042/g07-042-03-11.png
be,be,data/words/g06/g06-042d/g06-042d-02-10.png
a,!,data/words/g06/g06-031c/g06-031c-02-04.png
care,careful,data/words/b04/b04-010/b04-010-04-02.png
the,in,data/words/f07/f07-009/f07-009-05-02.png
(,",",data/words/j06/j06-056/j06-056-07-04.png
the,the,data/words/a01/a01-113/a01-113-02-06.png
"""",",",data/words/m02/m02-112/m02-112-02-07.png
a,"""",data/words/a03/a03-059/a03-059-01-06.png
he,he,data/words/g06/g06-026d/g06-026d-03-01.png
herring,housing,data/words/h01/h01-024/h01-024-00-05.png
a,a,data/words/a06/a06-134/a06-134-07-06.png
a,a,data/words/a06/a06-075/a06-075-04-03.png
suggest,suggests,data/words/a03/a03-071/a03-071-07-05.png
flat,ridge,data/words/n06/n06-111/n06-111-05-03.png
type,type,data/words/h07/h07-063a/h07-063a-01-10.png
the,The,data/words/g01/g01-074/g01-074-07-00.png
fahnfahn,Geschichten,data/words/c02/c02-056/c02-056-03-02.png
",",",",data/words/b04/b04-128/b04-128-00-04.png
disising,disarming,data/words/m02/m02-090/m02-090-02-06.png
some,some,data/words/j04/j04-046/j04-046-03-02.png
the,&,data/words/g06/g06-031k/g06-031k-07-04.png
with,not,data/words/a05/a05-104/a05-104-02-05.png
to,to,data/words/m02/m02-055/m02-055-03-04.png
and,and,data/words/g02/g02-062/g02-062-06-04.png
bygnyou,Byron,data/words/g07/g07-074a/g07-074a-03-01.png
the,the,data/words/p06/p06-088/p06-088-07-03.png
retals,remains,data/words/j04/j04-046/j04-046-03-04.png
made,make,data/words/k02/k02-102/k02-102-01-10.png
Dutch,Buck,data/words/n03/n03-091/n03-091-00-07.png
made,merely,data/words/k02/k02-023/k02-023-00-05.png
del,soldier,data/words/g06/g06-011g/g06-011g-06-10.png
drift,drift,data/words/e06/e06-033/e06-033-02-09.png
being,Boeing,data/words/a04/a04-035/a04-035-05-05.png
been,lace,data/words/e01/e01-035/e01-035-07-03.png
